ts,model,provider,state,status,up5m,up30m,up1d
2026-07-06T02:59:07+00:00,ai21/jamba-large-1.7,AI21,up,0,,100,100
2026-07-06T02:59:07+00:00,aion-labs/aion-1.0,AionLabs,idle,0,,,
2026-07-06T02:59:07+00:00,aion-labs/aion-1.0-mini,AionLabs,idle,0,,,
2026-07-06T02:59:07+00:00,aion-labs/aion-2.0,AionLabs,up,0,100,100,100
2026-07-06T02:59:07+00:00,aion-labs/aion-rp-llama-3.1-8b,AionLabs,idle,0,,,100
2026-07-06T02:59:07+00:00,allenai/olmo-3-32b-think,,idle,,,,
2026-07-06T02:59:07+00:00,amazon/nova-2-lite-v1,Amazon Bedrock,up,0,100,99.91643454038997,99.79534465309794
2026-07-06T02:59:07+00:00,amazon/nova-2-lite-v1,Amazon Bedrock,up,0,100,100,99.651498855354
2026-07-06T02:59:07+00:00,amazon/nova-lite-v1,Amazon Bedrock,up,0,,100,92.73757404069019
2026-07-06T02:59:07+00:00,amazon/nova-lite-v1,Amazon Bedrock,up,0,,100,99.99658912613411
2026-07-06T02:59:07+00:00,amazon/nova-micro-v1,Amazon Bedrock,down,-5,,73.98463227222832,66.720089148767
2026-07-06T02:59:07+00:00,amazon/nova-micro-v1,Amazon Bedrock,up,0,100,100,99.4106774039938
2026-07-06T02:59:07+00:00,amazon/nova-premier-v1,Amazon Bedrock,idle,0,,,100
2026-07-06T02:59:07+00:00,amazon/nova-pro-v1,Amazon Bedrock,idle,0,,,100
2026-07-06T02:59:07+00:00,amazon/nova-pro-v1,Amazon Bedrock,idle,0,,,100
2026-07-06T02:59:07+00:00,anthracite-org/magnum-v4-72b,Mancer 2,idle,0,,,100
2026-07-06T02:59:07+00:00,anthropic/claude-3-haiku,Amazon Bedrock,up,0,100,100,99.99939426612312
2026-07-06T02:59:07+00:00,anthropic/claude-fable-5,Azure,idle,0,,,
2026-07-06T02:59:07+00:00,anthropic/claude-fable-5,Amazon Bedrock,idle,0,,,
2026-07-06T02:59:07+00:00,anthropic/claude-fable-5,Google,up,0,100,99.87179487179488,92.25621414913958
2026-07-06T02:59:07+00:00,anthropic/claude-fable-5,Anthropic,up,0,99.45255474452554,98.91078324586593,97.53720642080496
2026-07-06T02:59:07+00:00,anthropic/claude-fable-5,Amazon Bedrock,idle,0,,,99.2246156038983
2026-07-06T02:59:07+00:00,anthropic/claude-haiku-4.5,Amazon Bedrock,idle,0,,,100
2026-07-06T02:59:07+00:00,anthropic/claude-haiku-4.5,Google,idle,0,,,99.89258861439313
2026-07-06T02:59:07+00:00,anthropic/claude-haiku-4.5,Google,up,0,100,100,99.98629104119541
2026-07-06T02:59:07+00:00,anthropic/claude-haiku-4.5,Anthropic,up,0,100,99.93055555555556,99.71461537517338
2026-07-06T02:59:07+00:00,anthropic/claude-haiku-4.5,Amazon Bedrock,up,0,100,99.97283573980818,99.96843867617294
2026-07-06T02:59:07+00:00,anthropic/claude-opus-4,Google,up,0,,100,100
2026-07-06T02:59:07+00:00,anthropic/claude-opus-4.1,Anthropic,idle,0,,,100
2026-07-06T02:59:07+00:00,anthropic/claude-opus-4.1,Google,idle,0,,,100
2026-07-06T02:59:07+00:00,anthropic/claude-opus-4.1,Amazon Bedrock,up,0,,100,99.80977743960435
2026-07-06T02:59:07+00:00,anthropic/claude-opus-4.5,Amazon Bedrock,idle,0,,,100
2026-07-06T02:59:07+00:00,anthropic/claude-opus-4.5,Anthropic,up,0,,100,99.74516882565301
2026-07-06T02:59:07+00:00,anthropic/claude-opus-4.5,Amazon Bedrock,up,0,99.23076923076923,99.81981981981983,99.85329062919723
2026-07-06T02:59:07+00:00,anthropic/claude-opus-4.5,Google,up,0,100,100,99.98912196094784
2026-07-06T02:59:07+00:00,anthropic/claude-opus-4.5,Anthropic,idle,0,,,99.95
2026-07-06T02:59:07+00:00,anthropic/claude-opus-4.6,Google,idle,0,,,100
2026-07-06T02:59:07+00:00,anthropic/claude-opus-4.6,Amazon Bedrock,up,0,100,99.97995991983967,99.97649678377041
2026-07-06T02:59:07+00:00,anthropic/claude-opus-4.6,Azure,idle,0,,,
