ts,model,provider,state,status,up5m,up30m,up1d
2026-07-09T02:46:23+00:00,ai21/jamba-large-1.7,AI21,up,0,,100,100
2026-07-09T02:46:23+00:00,aion-labs/aion-2.0,AionLabs,up,0,100,100,100
2026-07-09T02:46:23+00:00,aion-labs/aion-3.0,AionLabs,up,0,100,100,100
2026-07-09T02:46:23+00:00,aion-labs/aion-3.0-mini,AionLabs,up,0,,100,100
2026-07-09T02:46:23+00:00,aion-labs/aion-rp-llama-3.1-8b,AionLabs,idle,0,,,100
2026-07-09T02:46:23+00:00,allenai/olmo-3-32b-think,,idle,,,,
2026-07-09T02:46:23+00:00,amazon/nova-2-lite-v1,Amazon Bedrock,up,0,99.52038369304557,99.47112333403851,99.31361823763983
2026-07-09T02:46:23+00:00,amazon/nova-2-lite-v1,Amazon Bedrock,up,0,100,100,99.42190648726769
2026-07-09T02:46:23+00:00,amazon/nova-lite-v1,Amazon Bedrock,up,0,98.66595517609392,98.92795883361921,82.35914077239129
2026-07-09T02:46:23+00:00,amazon/nova-lite-v1,Amazon Bedrock,up,0,100,99.98961297962067,99.99281211545585
2026-07-09T02:46:23+00:00,amazon/nova-micro-v1,Amazon Bedrock,up,0,100,100,75.8445344281349
2026-07-09T02:46:23+00:00,amazon/nova-micro-v1,Amazon Bedrock,up,0,100,99.97892074198988,99.22758557957611
2026-07-09T02:46:23+00:00,amazon/nova-premier-v1,Amazon Bedrock,idle,0,,,100
2026-07-09T02:46:23+00:00,amazon/nova-pro-v1,Amazon Bedrock,idle,0,,,100
2026-07-09T02:46:23+00:00,amazon/nova-pro-v1,Amazon Bedrock,idle,0,,,100
2026-07-09T02:46:23+00:00,anthracite-org/magnum-v4-72b,Mancer 2,idle,0,,,100
2026-07-09T02:46:23+00:00,anthropic/claude-3-haiku,Amazon Bedrock,up,0,100,100,99.97745132304362
2026-07-09T02:46:23+00:00,anthropic/claude-fable-5,Google,up,0,100,100,99.07137992942488
2026-07-09T02:46:23+00:00,anthropic/claude-fable-5,Azure,idle,0,,,
2026-07-09T02:46:23+00:00,anthropic/claude-fable-5,Amazon Bedrock,idle,0,,,
2026-07-09T02:46:23+00:00,anthropic/claude-fable-5,Anthropic,degraded,0,94.87179487179486,97.85522788203752,98.42528683091831
2026-07-09T02:46:23+00:00,anthropic/claude-fable-5,Amazon Bedrock,up,0,98.65702479338843,99.52882483370288,99.77289191610971
2026-07-09T02:46:23+00:00,anthropic/claude-fable-5,Google,idle,0,,,
2026-07-09T02:46:23+00:00,anthropic/claude-haiku-4.5,Amazon Bedrock,idle,0,,,100
2026-07-09T02:46:23+00:00,anthropic/claude-haiku-4.5,Google,idle,0,,,100
2026-07-09T02:46:23+00:00,anthropic/claude-haiku-4.5,Google,up,0,100,99.96258885147775,99.91625649439432
2026-07-09T02:46:23+00:00,anthropic/claude-haiku-4.5,Anthropic,up,0,100,99.916142557652,99.7397510050156
2026-07-09T02:46:23+00:00,anthropic/claude-haiku-4.5,Azure,idle,0,,,98.65531151949799
2026-07-09T02:46:23+00:00,anthropic/claude-haiku-4.5,Amazon Bedrock,up,0,100,99.98624602424138,99.97112469165754
2026-07-09T02:46:23+00:00,anthropic/claude-opus-4,Google,idle,0,,,99.86112245731557
2026-07-09T02:46:23+00:00,anthropic/claude-opus-4.1,Anthropic,idle,0,,,100
2026-07-09T02:46:23+00:00,anthropic/claude-opus-4.1,Google,idle,0,,,100
2026-07-09T02:46:23+00:00,anthropic/claude-opus-4.1,Amazon Bedrock,idle,0,,,99.87148181467677
2026-07-09T02:46:23+00:00,anthropic/claude-opus-4.1,Azure,idle,0,,,
2026-07-09T02:46:23+00:00,anthropic/claude-opus-4.5,Amazon Bedrock,idle,0,,,100
2026-07-09T02:46:23+00:00,anthropic/claude-opus-4.5,Anthropic,idle,0,,,99.74358974358975
2026-07-09T02:46:23+00:00,anthropic/claude-opus-4.5,Amazon Bedrock,up,0,100,99.93074792243767,99.88062642703527
2026-07-09T02:46:23+00:00,anthropic/claude-opus-4.5,Google,up,0,100,100,99.89649956211353
2026-07-09T02:46:23+00:00,anthropic/claude-opus-4.5,Anthropic,idle,0,,,98.69706840390879
2026-07-09T02:46:23+00:00,anthropic/claude-opus-4.5,Azure,idle,0,,,
2026-07-09T02:46:23+00:00,anthropic/claude-opus-4.6,Google,idle,0,,,100
2026-07-09T02:46:23+00:00,anthropic/claude-opus-4.6,Amazon Bedrock,up,0,100,100,99.7902116472369
2026-07-09T02:46:23+00:00,anthropic/claude-opus-4.6,Azure,idle,0,,,99.81684981684981
2026-07-09T02:46:23+00:00,anthropic/claude-opus-4.6,Anthropic,up,0,100,99.91972170189992,99.9273449959119
